# NAME: Culberson graph. Specifications given below. Weights computed via the uniform distribution.
# COMMENT: DESCRIPTION: Quasi-random coloring problem
# CODE SOURCE: Joseph Culberson (joe@cs.ualberta.ca)
# Specifications:
# Random seed: 13185
# No hidden coloring
# Probability: 0.769218
# girth/degree-limited graph, girth 8, delta 1076, max 1311
# Degree Information:
# Min:4 Avg:6.512913 Max:14 Std:1.050756
# No verification required.
# Creation Date: Mon Apr 11 19:06:36 2016
# Weight distribution parameters: a=0.0; b=83.0; seed=1810.
# TYPE: Random Graphs
4453 14501
1999 2411 10.8712387959
2020 2411 36.4491781534
273 2412 26.9465388954
191 2413 81.6147505271
661 2413 51.6362185445
1211 2413 48.9576499547
348 2414 15.7986813477
595 2414 53.824509044
1315 2414 9.89157854673
1439 2414 12.489381876
77 2415 15.2297304155
1584 2415 56.596023509
2364 2415 67.9059231585
347 2416 51.1204640556
488 2416 6.74294138204
495 2416 27.8649265855
453 2417 67.2780700788
658 2417 58.3433054984
784 2417 80.9373947
1501 2417 50.4439552136
1700 2417 78.5222578972
2294 2417 35.5110518301
675 2418 43.1167457405
1937 2418 24.7538045799
2376 2418 55.437951179
436 2419 75.2301289927
1292 2419 37.9873902687
1967 2419 70.6098618082
803 2420 34.9056828577
870 2420 62.5785809768
1155 2420 25.0711962168
1161 2420 56.04026581
1273 2420 27.236176987
1563 2420 4.62307034575
31 2421 79.9071608674
619 2421 20.6883813294
1238 2421 11.6864353916
1406 2421 27.3468565824
1465 2421 75.9381112197
445 2422 13.03620412
1349 2422 40.6988703641
1509 2422 35.0148006301
151 2423 80.7125336225
947 2423 43.7730569628
2380 2423 62.2949365097
49 2424 14.0897806789
1244 2424 25.3935140738
2125 2424 24.3953132383
161 2425 45.6834281824
337 2425 53.0481959231
1081 2425 76.6385080126
203 2426 33.9464100671
1518 2427 23.2132827249
1761 2427 40.5418167097
2099 2427 9.79546210003
2415 2427 27.9865925142
283 2428 31.5797737534
613 2428 45.6470754992
737 2428 64.7983034876
1030 2428 31.4189259437
2415 2428 77.4116380134
437 2429 65.1286876949
761 2429 52.5929955744
1194 2429 25.078334519
1695 2429 15.7810468278
1972 2429 79.2240063253
223 2430 37.0257194541
676 2430 58.2488180633
703 2431 66.2659346169
1541 2431 2.78486002344
1640 2431 56.5752202387
2183 2431 60.4955418598
1182 2432 8.92511870334
1437 2432 81.8756211066
2090 2432 50.0278056292
2226 2432 79.0767749091
20 2433 7.78029484498
137 2433 18.4569077231
712 2433 44.6774718245
1173 2433 32.8645431164
199 2434 59.631881483
692 2434 77.226017103
1107 2434 63.3888816162
1586 2434 52.6621431892
416 2435 70.1748131986
586 2435 69.5693901949
1194 2435 4.62000463989
1197 2435 3.74534031621
1218 2435 21.0756992773
42 2436 38.5311986435
1822 2436 65.1143845259
134 2437 71.2535980645
153 2437 40.4688159468
223 2437 63.6868974459
885 2438 60.4440043779
1221 2438 80.3591749601
1940 2438 79.0336216108
2284 2438 73.1530006958
2326 2438 79.9356851195
349 2439 15.0522251485
1598 2439 21.7880443796
369 2440 42.0025413944
1244 2440 60.7571323178
2014 2440 54.311675383
153 2441 74.7216634104
524 2441 39.3660454935
1824 2441 52.3514137053
1943 2441 15.2387420092
2037 2441 20.8686882795
11 2442 74.194409979
522 2442 41.1007511664
2073 2442 15.5876035427
418 2443 2.54993146846
555 2443 29.8016121367
869 2443 25.9194615393
1204 2443 38.2178822897
2292 2443 28.6064167819
399 2444 55.5596641356
1740 2444 51.900079623
2168 2444 13.7716233146
2233 2444 29.0075455168
2441 2444 54.1873990362
121 2445 61.953371614
1912 2445 77.5486746091
456 2446 71.6695414493
1701 2446 73.7123962476
1932 2446 29.4550342048
327 2447 24.6081564928
1421 2447 1.14118582001
2099 2447 47.2780984218
2106 2447 55.2948988386
771 2448 82.4441726218
1205 2448 33.7793188825
1379 2448 0.505438860363
2372 2448 19.6502393625
57 2449 27.1482176999
1609 2449 69.120886624
1846 2449 39.8919082201
2025 2449 11.1744871079
1114 2450 65.2853720906
1204 2450 16.9079339086
1319 2450 15.47792154
2051 2450 62.7322335166
423 2451 16.623230252
461 2451 10.157286127
745 2451 9.16330902698
1116 2451 32.8705533952
1241 2451 15.9231204523
1355 2451 69.4942284825
677 2452 44.6715837018
1181 2452 45.2040637592
1565 2452 7.21443557729
2090 2452 13.9009723193
715 2453 61.0172400315
748 2453 62.6988018303
1643 2453 65.529214316
1990 2453 49.6360657367
2029 2453 80.8094072148
2172 2453 72.3200778431
341 2454 67.7104441923
379 2454 81.5416011389
1484 2454 68.9417371153
2405 2454 65.9616021459
31 2455 10.6160675507
85 2455 29.3846081267
659 2455 82.6879467012
1758 2455 18.958060926
1845 2455 70.5865080572
124 2456 16.0346209478
606 2456 22.0817097319
1262 2456 72.2453701789
1663 2456 33.7680029554
1990 2456 22.2789400149
2275 2456 68.2244875363
531 2457 41.0290200694
794 2457 33.8072039926
973 2457 18.5804800698
1809 2457 69.061271575
2079 2457 44.4967944959
2404 2457 37.6489501205
1821 2458 10.168271332
1966 2458 78.928071781
1040 2459 33.071459668
1518 2459 13.6809696255
2343 2459 6.22163589709
46 2460 75.1408357263
411 2460 60.7141787388
1034 2460 19.9591918045
1249 2460 78.4718931042
431 2461 22.97378775
1143 2461 41.1601024591
1266 2461 24.1071507708
1287 2461 29.5024102968
2353 2461 73.0274656617
10 2462 34.9703875854
323 2462 63.9554770418
464 2462 23.2219777841
1340 2462 69.7873594307
1685 2462 44.1630455538
1603 2463 16.3358998689
1662 2463 59.1515561443
1795 2463 60.7948864072
1924 2463 20.8173168426
1993 2463 1.79081382764
461 2464 49.5529271767
1834 2464 12.3243499968
1937 2464 6.0495283374
2447 2464 18.4285299456
1168 2465 31.5928487635
1897 2465 52.572812814
2432 2465 57.1074483869
307 2466 80.8444359514
576 2466 40.7828680149
1947 2466 35.3976223924
1995 2466 53.5604209353
2323 2466 15.9411646284
241 2467 59.8800854166
784 2467 10.9920549496
1375 2467 40.6458471351
1712 2467 34.5708782346
2299 2467 17.9837232585
271 2468 57.214082213
303 2468 21.1737759324
1540 2468 47.7875199143
1995 2468 21.7239141377
226 2469 5.01919725668
1039 2469 52.7010579425
1988 2469 52.9162518432
2102 2469 6.4921136386
516 2470 68.5518420985
1518 2470 81.7874974952
210 2471 55.9674164154
15 2472 54.6640448138
199 2472 39.8939170453
880 2472 32.1963904464
1346 2472 45.9126007077
1390 2472 67.9796577277
50 2473 77.4896231191
332 2473 6.95237362923
1682 2473 73.6375232816
2053 2474 22.3217250664
92 2475 31.0464651262
198 2475 64.9863819192
610 2475 68.5394786816
1261 2475 56.5902932897
1508 2475 16.5267651736
1919 2475 33.5248524648
472 2476 49.1038210381
996 2476 27.8657766642
2005 2476 27.5877095438
2323 2476 57.5081367606
1259 2477 47.5706400568
1280 2477 39.4261519224
2188 2477 16.8772844898
360 2478 70.3824243295
852 2478 11.3839098025
1250 2478 39.4694347934
2012 2478 63.2568598162
2128 2478 73.7363636586
366 2479 37.3254550895
458 2479 21.1694478514
1100 2479 10.2771554145
2080 2479 9.41708624682
371 2480 8.6080803137
1564 2480 24.0750513673
2085 2480 3.78763578431
51 2481 34.8661422411
911 2481 42.2790122757
1621 2481 43.3223695983
2051 2481 60.4990278904
1446 2482 10.4096374447
1743 2482 24.1175934962
2166 2482 33.6375683978
2207 2482 66.6010621123
93 2483 64.7044837335
221 2483 74.7788442415
339 2483 6.7329578099
1771 2483 35.0555703533
394 2484 38.6367139203
784 2484 23.4896472631
885 2484 2.12486281161
1075 2484 36.4739244875
1387 2484 11.5833596656
1171 2485 56.5594865748
1977 2485 65.9689026989
2051 2486 57.4801370865
6 2487 62.1277638357
1763 2487 18.0380963846
507 2488 9.36074587872
174 2489 18.5250072128
1201 2489 68.9589319799
2021 2489 80.0378054645
2149 2489 31.2149862618
283 2490 81.6244404816
630 2490 8.49180726128
908 2490 15.6374543929
1165 2490 42.6036420514
1385 2490 37.9872305311
620 2491 74.776302503
1045 2491 43.4304686458
1188 2491 17.0501013231
1496 2491 7.94274155618
174 2492 77.7720685592
1049 2492 62.513658376
1125 2492 24.4678352184
1566 2492 79.2054870024
1600 2492 59.7188973641
2136 2492 19.0705432271
63 2493 43.227453481
1128 2493 29.8805183451
1173 2493 29.0859018217
1055 2494 16.5767686847
1266 2494 65.0997430957
1414 2494 37.0475744352
1838 2494 43.5096229241
2309 2494 67.030502134
1630 2495 58.5727310334
2284 2495 0.281224748065
131 2496 57.2111017539
481 2496 7.46477140165
894 2496 42.9172141427
2313 2496 43.2557061561
419 2497 25.5446493512
946 2497 74.1753349099
1357 2497 45.5866953487
1419 2497 79.3800213825
2056 2497 55.5076878483
2299 2497 77.7930792204
53 2498 49.0080837131
95 2498 61.1484160817
612 2498 72.4046898993
723 2498 41.1299757998
1903 2498 72.7124146802
373 2499 71.2076195595
875 2499 32.068309221
1132 2499 47.7664545794
2240 2499 50.8154008086
696 2500 22.1669095091
1328 2500 20.9269800634
1990 2500 4.80422770993
2058 2500 12.793618919
238 2501 81.2903297685
342 2501 80.7524416781
1350 2501 76.9247656335
96 2502 17.5285588261
658 2502 39.1084856574
1559 2502 51.002716765
2351 2502 3.00413166883
33 2503 26.8716994364
836 2503 33.8067536268
1241 2503 21.730479894
1291 2503 32.3234004559
2057 2503 20.2067329542
2303 2503 67.2262832526
1227 2504 21.6185515844
1602 2504 41.1202413008
2354 2504 16.0090570601
2434 2504 60.6280226274
101 2505 5.55368239887
457 2505 41.4999650137
886 2505 55.3807401563
1923 2505 19.2789342699
1937 2505 2.39273453935
2014 2505 39.3300383004
813 2506 70.8918643797
1092 2506 8.13271599504
1404 2506 11.2766184767
820 2507 34.1702393991
764 2508 3.30584450691
1084 2508 68.9448652576
2248 2508 51.2959476979
100 2509 5.47491653258
112 2509 65.9350286709
360 2509 3.4455866011
1418 2509 62.8832102502
1722 2509 18.5795512928
807 2510 15.5806567796
852 2510 64.9557931022
1456 2510 35.8607869433
37 2511 74.8471987467
240 2511 53.5863188904
654 2511 49.7031683874
1858 2511 53.4812061241
713 2512 41.7633892553
858 2512 59.7172259762
890 2512 76.5857781926
2169 2512 60.6958667632
2180 2512 72.3840799255
567 2513 1.54553159188
2224 2513 69.1412757279
878 2514 73.6505258771
1033 2514 62.8824422191
273 2515 23.5581461834
868 2515 47.0398473552
2006 2515 81.8986026769
2235 2515 28.4946017838
2471 2515 35.3406535876
306 2516 73.1522242125
754 2516 0.492368417527
1617 2516 76.2581162397
1742 2516 39.9745278555
2047 2516 76.95542887
2070 2516 60.0670469405
248 2517 19.5376891763
274 2517 35.3268368185
1372 2517 41.4258466929
2051 2517 77.0328167523
416 2518 67.776188566
768 2518 80.6291572299
1740 2518 57.2570902315
361 2519 5.99750426102
1347 2519 2.48533857888
913 2520 9.98113463431
1190 2520 37.1209962484
1311 2520 15.797706563
1636 2520 65.8043795607
2235 2520 72.4928617464
655 2521 37.7560930576
1681 2521 59.4989648574
1798 2521 71.4205147026
1816 2521 3.05161934995
214 2522 44.608336258
1158 2522 7.53351776796
1790 2522 58.7567984869
2073 2522 28.9559300288
2155 2522 27.6752643538
387 2523 47.3688743275
603 2523 63.5315619077
941 2523 50.1671245711
2203 2523 20.0363906533
2480 2523 58.573071404
228 2524 68.3630168246
1355 2524 5.10559747953
1588 2524 39.8313816695
1880 2524 34.3801188199
569 2525 9.19872611979
688 2525 68.7989269349
1447 2525 78.6456279241
2095 2525 76.6792433094
1048 2526 59.7857690343
1122 2526 25.7253272351
2375 2526 81.3024711332
67 2527 67.0987214877
229 2527 51.8946501312
303 2527 15.5262427356
451 2527 18.925385001
1413 2527 34.2481021605
1529 2527 31.6543662729
2169 2527 54.9621216036
350 2528 45.3174003695
410 2528 56.2204306264
1136 2528 78.2215649766
1684 2528 64.0289258847
1738 2528 68.0410131552
543 2529 4.13391988242
678 2529 76.7778786077
1018 2530 55.7882105451
2101 2530 40.694124109
724 2531 51.7994958282
772 2531 11.1774041874
1188 2531 33.9399596921
1742 2531 41.3808394301
1947 2531 33.1688320016
1243 2532 35.6723270632
2009 2532 8.70079460004
2381 2532 69.6594606802
554 2533 3.06014403371
1242 2533 19.9672092607
1539 2533 60.5629224875
2345 2533 55.5247021417
298 2534 49.7154647675
1406 2534 48.9468870921
1914 2534 24.669755464
914 2535 63.549982856
1551 2535 68.7343564335
1785 2535 56.4843877431
204 2536 28.9704085235
504 2536 19.3357012284
563 2536 58.1720032486
2266 2536 28.8532406894
1070 2537 46.5519167967
1377 2537 65.0459942955
1662 2537 33.7477868948
128 2538 0.776265749709
736 2538 17.7362751755
1596 2538 27.3720083667
1821 2538 76.7734073395
2009 2538 65.7737369906
289 2539 29.5450799082
680 2539 47.4887788949
929 2539 74.0850381725
1022 2539 48.0248346397
2162 2539 37.7772029824
2474 2539 43.2800491249
356 2540 57.5102018134
1176 2540 54.5911853174
1569 2540 72.5368613569
1692 2540 26.8804984103
249 2541 31.2288851139
294 2541 10.0226861804
1342 2541 39.5379128012
1429 2542 40.3893585576
1490 2542 58.6295425721
1816 2542 68.4930818009
2211 2542 10.247654612
246 2543 79.2389030727
1601 2543 10.6382147382
1821 2543 30.0300850431
2188 2543 32.7896329775
148 2544 46.8744984877
423 2544 38.2713052619
1591 2544 21.7309756229
1935 2544 36.19723835
1624 2545 6.92852431288
2422 2545 45.2593286762
2505 2545 75.4841559134
61 2546 32.0828621011
131 2546 79.1160948244
1144 2546 10.449563671
1317 2546 31.8700766167
1436 2546 35.4602789945
62 2547 23.7295899497
139 2547 14.2195476006
553 2547 40.1953898946
1614 2547 52.239254947
349 2548 26.9620380844
369 2548 45.9183733296
1685 2548 50.9272953645
685 2549 48.706261367
926 2549 58.7132104945
1315 2549 19.9835151709
1566 2549 23.9675893923
1638 2550 14.6910828991
2215 2550 1.87532561496
1358 2551 50.4874698862
1688 2551 35.149334885
2487 2551 27.2781081886
864 2552 78.5968610843
1776 2552 82.6574232761
2305 2552 25.722751466
592 2553 45.5186299961
2451 2553 48.5803701989
843 2554 23.1084300427
1193 2554 72.7793060446
1392 2554 1.4276911917
2278 2554 2.16574214681
1609 2555 55.9725287447
438 2556 25.5801818923
908 2556 82.4037879107
1784 2556 21.7228255513
733 2557 41.5538826648
758 2557 8.25752782661
2202 2557 49.8245772536
800 2558 17.2586280628
1437 2558 82.9425266742
2070 2558 9.33302896025
34 2559 41.0790550769
195 2559 10.5541432239
694 2559 19.5063969866
726 2559 7.98849767732
1028 2559 28.7525749235
2084 2559 57.4209332203
2217 2559 72.716567147
1241 2560 24.8572125859
1846 2560 24.2666859626
2363 2560 21.2724131017
618 2561 71.3983607666
2032 2561 4.06525824396
2041 2561 7.4895496053
2208 2561 58.6914881821
2255 2561 78.2346391386
713 2562 54.4938344287
942 2562 53.221033733
1331 2562 0.902142006067
1657 2562 0.555905564094
1909 2562 46.274024493
268 2563 66.6923137633
989 2563 77.1034770161
825 2564 25.8935702865
1994 2564 18.96297336
2357 2564 76.4504261929
350 2565 58.3090866481
735 2565 64.1444026146
1251 2565 70.5689240178
1907 2565 13.049460125
2350 2565 19.3210017318
2401 2565 67.8555870886
508 2566 73.1745157926
834 2566 41.2263375011
2111 2566 19.9633305478
174 2567 29.7659816137
1154 2567 12.488915379
154 2568 77.2609875086
295 2568 77.0824104472
597 2568 82.9325290175
951 2568 50.6443930469
2098 2568 26.2698489808
1733 2569 53.970349181
1857 2569 79.7765100123
1975 2569 40.3893918909
420 2570 6.76296975119
483 2570 64.2345889344
1079 2570 29.7510367503
1183 2570 26.0639322381
1201 2570 75.6993396047
229 2571 45.8121613951
1013 2571 76.3656569791
1152 2571 79.6401270219
1670 2571 30.2491611471
2110 2571 25.7352208074
93 2572 8.80131344326
230 2572 71.1447052591
396 2572 74.5425186856
2462 2572 16.1208184868
2567 2572 32.8612089567
1616 2573 52.4974289246
1911 2573 11.5063802191
2361 2573 32.2862820455
2445 2573 23.9015580395
1198 2574 3.93631313407
1459 2574 19.6571954319
1137 2575 9.86841699216
1635 2575 54.4274351837
1864 2575 25.6044697605
1898 2575 4.71448587875
530 2576 67.2713000331
770 2576 58.4302417731
2159 2576 76.4494488356
2231 2576 60.5710655112
2555 2576 56.9302969683
229 2577 48.6339544806
582 2577 62.869695268
1144 2577 33.8389404941
1739 2577 31.9734086971
575 2578 65.8307397523
1836 2578 72.2069586545
1861 2578 79.5107207835
1892 2578 24.335794394
2454 2578 12.241879191
98 2579 61.2391998877
2331 2579 76.4302188034
26 2580 47.0595584431
428 2580 26.4407811253
816 2580 30.240080002
2068 2580 1.82767286727
2330 2580 2.24781854506
84 2581 25.2265105789
109 2581 17.6447401265
340 2581 11.2135216375
1030 2581 39.8300238696
1172 2581 7.77823384373
1763 2581 27.2074774239
1483 2582 7.82466626278
1753 2582 58.266537411
277 2583 73.1183920115
1346 2583 82.3786723038
1839 2583 11.5389087599
1926 2583 64.4344417067
1689 2584 47.0566909482
1972 2584 29.0999528605
36 2585 72.57044329
434 2585 61.8669605413
754 2585 22.9288611008
1772 2585 14.8289665408
2001 2585 16.9941041063
837 2586 79.2870632804
1275 2586 18.2911546127
1725 2586 26.469904887
295 2587 77.5236332479
1903 2587 73.2509820744
1981 2587 42.8146346504
654 2588 63.0528968606
711 2588 65.2125279371
1391 2588 81.010184884
50 2589 30.4360486038
1036 2589 72.7670988491
1283 2589 78.0970469689
1514 2589 64.0696434016
1014 2590 1.87212371912
1805 2590 79.0332131057
1329 2591 20.0320850451
1661 2591 32.0847237878
2534 2591 10.8323664246
6 2592 36.2329767051
1084 2592 51.9550831721
1381 2592 66.1783326368
1862 2592 53.6563244693
1999 2592 21.9677985338
2268 2593 74.7858759529
1668 2594 64.3107227807
1799 2594 53.0646288608
1809 2594 6.65013241534
2151 2594 68.4013321636
2270 2594 59.5741246177
291 2595 11.2210281204
628 2595 10.1911089723
958 2595 69.5646600099
1097 2595 7.10290919234
1475 2595 81.1175414403
1734 2595 20.0018602962
104 2596 49.3403671353
1212 2596 77.4585870361
1215 2596 3.44814177425
1487 2596 72.6548702162
1403 2597 43.2162213974
2012 2597 11.0768718599
2339 2597 57.3375844961
231 2598 50.9683720738
344 2598 6.50373266984
540 2598 15.6074736789
1478 2598 48.2833904725
16 2599 68.6350449723
1115 2599 75.3003030187
1366 2599 19.9901416689
24 2600 59.718425495
101 2600 57.2668419732
366 2600 32.4610718569
913 2600 59.7123124485
2410 2600 30.5113590647
518 2601 71.1017157003
619 2601 44.7009399445
2388 2601 52.0691577891
165 2602 34.4422324919
297 2602 19.0420449927
1361 2602 39.3494093415
1593 2602 40.2696977202
2372 2602 47.9514793136
647 2603 4.0627431782
1128 2603 43.9170217687
1245 2604 77.8122155179
1270 2604 3.8210468271
2514 2604 21.3282145066
2563 2604 77.8758780078
1042 2605 14.3915902482
1138 2605 19.467789649
1182 2605 13.9701081847
1993 2605 12.2621996186
2312 2605 26.304574575
146 2606 21.06031073
662 2606 21.7568390192
1086 2606 11.6096618306
1998 2606 31.0493894155
182 2607 32.1367401188
255 2607 52.0734224348
1943 2607 61.8595258694
2535 2607 5.95782564321
866 2608 56.1409477847
905 2608 1.87089451189
1537 2608 48.0169383896
1626 2608 53.3490867407
326 2609 3.84882458125
482 2609 70.8884209947
552 2609 22.5426208818
891 2610 49.5158283596
1149 2610 69.3342416213
1214 2610 49.0166892855
1590 2610 13.0252448235
1203 2611 33.3741278507
1538 2611 74.5181466419
2323 2611 66.6337603943
26 2612 56.1830384123
815 2612 77.489157516
1307 2612 58.9638341889
1771 2612 19.4592961958
630 2613 44.9562321543
2263 2613 17.3492900695
2433 2613 51.7269977762
417 2614 54.4171965324
818 2614 28.5920064799
1840 2614 39.8062859479
2297 2614 10.8266395014
2547 2614 33.3707599622
256 2615 40.6378925183
1664 2615 34.9434786959
1741 2615 69.4938106871
1870 2615 18.1287408716
287 2616 26.7851473494
483 2616 26.5563703859
1665 2616 50.1993164855
2153 2616 46.6150444493
2297 2616 24.8288610562
158 2617 33.1601449628
1171 2617 39.6777747605
1894 2617 30.0423300695
543 2618 68.9812571361
1333 2618 33.9798080283
1560 2618 51.1794211167
1920 2618 41.3416786778
2229 2618 75.731927807
328 2619 68.4396591654
440 2619 64.5403955418
740 2619 22.0364326248
1095 2619 64.7916674043
1187 2619 11.1176310008
1466 2619 81.2046134643
2375 2619 62.5185498682
768 2620 22.9180379823
1602 2620 71.4111557561
2068 2620 6.05984391281
2423 2620 27.3114691654
19 2621 38.3064103238
134 2621 25.5834186752
2563 2621 11.340898677
521 2622 21.1588075945
1209 2622 39.0461677441
1284 2622 51.0398594802
749 2623 26.6507932553
824 2623 8.47914383402
2564 2623 61.4319642197
892 2624 63.4823369951
1562 2624 82.6718516048
2043 2624 60.3980358884
2104 2624 50.3649579976
2354 2624 5.67262833794
74 2625 40.0539736094
348 2625 69.9785779453
861 2625 78.8615645712
1835 2625 36.8412547477
35 2626 56.2427082725
258 2626 63.4995946965
